01/13/2016                                                                                                                                                       routing check for SNP                                                                                                                                                          1
routing check for SNP
Material	Group	Act	Ctrl	    StdVal	Base Quantity	Unit	phas	Plnt	Valid From	Task list description	Usage	DeID	DelFg	GrC	Stat	Work ctr	Operation short text	Un	T	Created	Created by	Seq.	Relevancy to Costing Indicator	Subcontr.	Info rec.	POrg	Cost Elem.	Old task list no.	ActTyp	B	GrC	Fld key	ActTyp	StdVal	Unit
35577D17-ZVYU25A	50375690	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU25A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094040	CPO1	650070				1				
35577D17-ZVYU25F	50375691	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU25F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU25F	50375691	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU25F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU25F	50375691	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU25F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078110	CPO1	650072				1				
35577D17-ZVYU25T	50375692	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU25T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU25T	50375692	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU25T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU25T	50375692	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU25T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085642	CPO1	650071				1				
35577D17-ZVYU26A	50375693	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU26A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU26A	50375693	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU26A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU26A	50375693	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU26A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094041	CPO1	650070				1				
35577D17-ZVYU26F	50375694	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU26F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU26F	50375694	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU26F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU26F	50375694	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU26F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078111	CPO1	650072				1				
35577D17-ZVYU26T	50375695	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU26T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU26T	50375695	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU26T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU26T	50375695	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU26T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085643	CPO1	650071				1				
35577D17-ZVYU27A	50375696	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU27A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU27A	50375696	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU27A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU27A	50375696	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU27A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094042	CPO1	650070				1				
35577D17-ZVYU27F	50375697	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU27F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU27F	50375697	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU27F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU27F	50375697	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU27F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078112	CPO1	650072				1				
35577D17-ZVYU27T	50375698	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU27T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU27T	50375698	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU27T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU27T	50375698	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU27T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085644	CPO1	650071				1				
35577D17-ZVYU28A	50375699	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU28A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU28A	50375699	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU28A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU28A	50375699	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU28A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094043	CPO1	650070				1				
35577D17-ZVYU28F	50375700	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU28F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU28F	50375700	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU28F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU28F	50375700	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU28F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078113	CPO1	650072				1				
35577D17-ZVYU28T	50375701	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU28T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU28T	50375701	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU28T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU28T	50375701	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU28T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085645	CPO1	650071				1				
35577D17-ZVYU29A	50375702	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU29A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU29A	50375702	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU29A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU29A	50375702	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU29A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094044	CPO1	650070				1				
35577D17-ZVYU29F	50375703	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU29F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU29F	50375703	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU29F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU29F	50375703	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU29F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078114	CPO1	650072				1				
35577D17-ZVYU29T	50375704	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU29T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU29T	50375704	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU29T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU29T	50375704	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU29T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085646	CPO1	650071				1				
35577D17-ZVYU30A	50375705	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU30A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU30A	50375705	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU30A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU30A	50375705	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU30A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094045	CPO1	650070				1				
35577D17-ZVYU30F	50375706	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU30F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU30F	50375706	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU30F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU30F	50375706	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU30F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078115	CPO1	650072				1				
35577D17-ZVYU30T	50375707	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU30T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU30T	50375707	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU30T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU30T	50375707	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU30T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085647	CPO1	650071				1				
35577D17-ZVYU31A	50375708	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU31A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU31A	50375708	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU31A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU31A	50375708	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU31A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094046	CPO1	650070				1				
35577D17-ZVYU31F	50375709	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU31F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU31F	50375709	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU31F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU31F	50375709	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU31F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078116	CPO1	650072				1				
35577D17-ZVYU31T	50375710	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU31T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU31T	50375710	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU31T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU31T	50375710	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU31T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085648	CPO1	650071				1				
35577D17-ZVYU32A	50375711	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU32A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU32A	50375711	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU32A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU32A	50375711	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU32A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094047	CPO1	650070				1				
35577D17-ZVYU32F	50375712	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU32F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU32F	50375712	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU32F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU32F	50375712	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU32F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078117	CPO1	650072				1				
35577D17-ZVYU32T	50375713	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU32T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU32T	50375713	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU32T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU32T	50375713	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU32T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085649	CPO1	650071				1				
35577D17-ZVYU33A	50375714	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU33A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU33A	50375714	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU33A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU33A	50375714	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU33A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094048	CPO1	650070				1				
35577D17-ZVYU33F	50375715	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU33F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU33F	50375715	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU33F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU33F	50375715	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU33F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078118	CPO1	650072				1				
35577D17-ZVYU33T	50375716	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU33T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU33T	50375716	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU33T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU33T	50375716	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU33T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085650	CPO1	650071				1				
35577D17-ZVYU34A	50375717	0010	PP01	      100	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU34A	1			1	4	ZVYACU	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU34A	50375717	0020	PP01	        1	       1,000	S	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU34A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU34A	50375717	0100	ZP04	        0	       1,000	MIN	A	ATC5	01/01/2008	ATC5-35577D17-ZVYU34A	1			1	4		Assembly	EA	N	09/11/2012	MGRAY	0	X		5500094049	CPO1	650070				1				
35577D17-ZVYU34F	50375718	0010	PP01	       10	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU34F	1			1	4	FGF	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU34F	50375718	0020	PP01	        1	       1,000	S	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU34F	1			1	4	DUMMY	FINISHING	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU34F	50375718	0100	ZP04	        0	       1,000	MIN	F	ATC5	01/01/2008	ATC5-35577D17-ZVYU34F	1			1	4		Tape & Reel	EA	N	09/11/2012	MGRAY	0	X		5500078119	CPO1	650072				1				
35577D17-ZVYU34T	50375719	0010	ZP01	      100	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU34T	1			1	4	ZVYT	UNIT BASED	EA	N	09/11/2012	MGRAY	0									1	UNIT			
35577D17-ZVYU34T	50375719	0020	PP01	        1	       1,000	S	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU34T	1			1	4	DUMMY	TEST	EA	N	09/11/2012	MGRAY	0									1				
35577D17-ZVYU34T	50375719	0100	ZP04	        0	       1,000	MIN	T	ATC5	01/01/2008	ATC5-35577D17-ZVYU34T	1			1	4		Final Test	EA	N	09/11/2012	MGRAY	0	X		5500085651	CPO1	650071				1				
35577F13-AUTT11A	50250424	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2008	LING-35577F13-AUTT11A	1			1	4	AUTA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577F13-AUTT11A	50250424	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2008	LING-35577F13-AUTT11A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577F13-AUTT11A	50250424	0100	ZP04	        0	       1,000	MIN	A	LNG5	01/01/2008	LING-35577F13-AUTT11A	1			1	4		ASSEMBLY	EA	N	11/22/2010	SCONRAD	0	X		5500095439	CPO1	650070				1				
35577F13-AUTT11A	50370612	0010	PP01	      100	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577F13-AUTT11A	1			1	4	AUTA	ASSEMBLY	EA	N	07/19/2012	BPENUMAKA	0									1				
35577F13-AUTT11A	50370612	0020	PP01	        1	       1,000	S	A	ATP6	01/01/2008	ATP6-35577F13-AUTT11A	1			1	4	DUMMY	ASSEMBLY	EA	N	07/19/2012	BPENUMAKA	0									1				
35577F13-AUTT11A	50370612	0100	ZP04	        0	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577F13-AUTT11A	1			1	4		Assembly	EA	N	07/19/2012	BPENUMAKA	0	X		5500096844	CPO1	650070				1				
35577F13-AUTT11F	50268090	0010	PP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577F13-AUTT11F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577F13-AUTT11F	50268090	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP2-35577F13-AUTT11F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577F13-AUTT11F	50268090	0100	ZP03	        0	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577F13-AUTT11F	1			1	4	NCFIN	FINISHING	EA	N	11/22/2010	SCONRAD	0	X								1				
35577F13-AUTT11F	50420044	0010	ZP01	       10	       1,000	MIN	F	ATP7	01/01/2008	ATP7-35577F13-AUTT11F	1			1	4	FGF	FINISHING	EA	N	01/10/2014	MGRAY	0									1				
35577F13-AUTT11F	50420044	0020	ZP01	        1	       1,000	S	F	ATP7	01/01/2008	ATP7-35577F13-AUTT11F	1			1	4	DUMMY	FINISHING	EA	N	01/10/2014	MGRAY	0									1				
35577F13-AUTT11F	50420044	0100	ZP03		       1,000		F	ATP7	01/01/2008	ATP7-35577F13-AUTT11F	1			1	4		FINISHING	EA	N	01/10/2014	MGRAY	0	X								1				
35577F13-AUTT11T	50420045	0010	ZP01	      1.0	       1,364	HR	T	ATP7	01/01/2008	ATP7-35577F13-AUTT11T	1			1	4	MVT0010T	TESTER BASED	EA	N	01/10/2014	MGRAY	0									1	TIME			
35577F13-AUTT11T	50420045	0020	ZP01	        1	       1,000	S	T	ATP7	01/01/2008	ATP7-35577F13-AUTT11T	1			1	4	DUMMY	TEST	EA	N	01/10/2014	MGRAY	0									1				
35577F13-AUTT11T	50420045	0100	ZP04		       1,000		T	ATP7	01/01/2008	ATP7-35577F13-AUTT11T	1			1	4		TEST	EA	N	01/10/2014	MGRAY	0	X		5500120217	CPO1	650071				1				
35577G11-AUTB11A	50369982	0010	PP01	      100	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577G11-AUTB11A	1			1	4	AUTA	ASSEMBLY	EA	N	07/11/2012	BPENUMAKA	0									1				
35577G11-AUTB11A	50369982	0020	PP01	        1	       1,000	S	A	ATP6	01/01/2008	ATP6-35577G11-AUTB11A	1			1	4	DUMMY	ASSEMBLY	EA	N	07/11/2012	BPENUMAKA	0									1				
35577G11-AUTB11A	50369982	0100	ZP04	        0	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577G11-AUTB11A	1			1	4		Assembly	EA	N	07/11/2012	BPENUMAKA	0	X		5500096845	CPO1	650070				1				
35577G11-AUTB11F	50268093	0010	PP01	       10	       1,000	MIN	F	ACP5	01/01/2008	ACP2-35577G11-AUTB11F	1			1	4	FGF	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTB11F	50268093	0020	PP01	        1	       1,000	S	F	ACP5	01/01/2008	ACP2-35577G11-AUTB11F	1			1	4	DUMMY	FINISHING	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTB11F	50268093	0100	ZP03	    2.083	       1,000	HR	F	ACP5	01/01/2008	ACP2-35577G11-AUTB11F	1			1	4	ACP534	Internal Finishing	EA	N	11/22/2010	SCONRAD	0	X								1		ACP534		
35577G11-AUTB11T	50420046	0010	ZP01	      1.0	       1,023	HR	T	ATP7	01/01/2008	ATP7-35577G11-AUTB11T	1			1	4	MVT0010T	TESTER BASED	EA	N	01/10/2014	MGRAY	0									1	TIME			
35577G11-AUTB11T	50420046	0020	ZP01	        1	       1,000	S	T	ATP7	01/01/2008	ATP7-35577G11-AUTB11T	1			1	4	DUMMY	TEST	EA	N	01/10/2014	MGRAY	0									1				
35577G11-AUTB11T	50420046	0100	ZP04		       1,000		T	ATP7	01/01/2008	ATP7-35577G11-AUTB11T	1			1	4		TEST	EA	N	01/10/2014	MGRAY	0	X		5500120218	CPO1	650071				1				
35577G11-AUTB11T	50443516	0010	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB11T	1			1	4	MGT0005T	TESTER BASED	EA	N	09/09/2014	MGRAY	0									1	TIME			
35577G11-AUTB11T	50443516	0020	ZP01	      1.0	         621	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB11T	1			1	4	ACP0001T	TEST	EA	N	09/09/2014	MGRAY	0									1	TIME			
35577G11-AUTB11T	50443516	0030	ZP01	        1	       1,000	S	T	ACP5	01/01/2008	ACP5-35577G11-AUTB11T	1			1	4	DUMMY	TEST	EA	N	09/09/2014	MGRAY	0									1				
35577G11-AUTB11T	50443516	0100	ZP03	    1.287	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB11T	1			1	4	ACP534	TEST	EA	N	09/09/2014	MGRAY	0	X								1		ACP534		
35577G11-AUTB12T	50420878	0010	ZP01	      1.0	         352	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB12T	1			1	4	MVT0006T	TESTER BASED	EA	N	01/17/2014	SCONRAD	0									1	TIME			
35577G11-AUTB12T	50420878	0020	ZP01	      1.0	         352	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB12T	1			1	4	ACP0006T	TEST	EA	N	01/17/2014	SCONRAD	0									1	TIME			
35577G11-AUTB12T	50420878	0100	ZP03	    1.135	       1,000	HR	T	ACP5	01/01/2008	ACP5-35577G11-AUTB12T	1			1	4	ACP534	TEST	EA	N	01/17/2014	SCONRAD	0	X								1		ACP534		
35577G11-AUTD11A	50250428	0010	PP01	      100	       1,000	MIN	A	ATP6	01/01/2008	ATP1-35577G11-AUTD11A	1			1	4	AUTA	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTD11A	50250428	0020	PP01	        1	       1,000	S	A	ATP6	01/01/2008	ATP1-35577G11-AUTD11A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/22/2010	SCONRAD	0									1				
35577G11-AUTD11A	50250428	0100	ZP04	        0	       1,000	MIN	A	ATP6	01/01/2008	ATP1-35577G11-AUTD11A	1			1	4		Assembly	EA	N	11/22/2010	SCONRAD	0	X		5500096846	CPO1	650070				1				
